Date,Site,Tray,Pop,Tray2,Number,Area ,Length mm
5/1/2014,Oyster Bay,1N 13-16,,,74,156,25.281157
5/1/2014,Oyster Bay,1N 13-16,,,75,169,27.387920
5/1/2014,Oyster Bay,1N 13-16,,,76,170,27.549979
5/1/2014,Oyster Bay,1N 13-16,,,77,188,30.467035
5/1/2014,Oyster Bay,1N 13-16,,,78,167,27.063803
5/1/2014,Oyster Bay,1N 13-16,,,79,156,25.281157
5/1/2014,Oyster Bay,1N 13-16,,,80,120,19.447044
5/1/2014,Oyster Bay,1N 13-16,,,81,143,23.174394
5/1/2014,Oyster Bay,1N 13-16,,,82,155,25.119098
5/1/2014,Oyster Bay,1N 13-16,,,83,139,22.526159
5/1/2014,Oyster Bay,1N 13-16,,,84,145,23.498511
5/1/2014,Oyster Bay,1N 13-16,,,85,139,22.526159
5/1/2014,Oyster Bay,1N 13-16,,,86,151,24.470863
5/1/2014,Oyster Bay,1N 13-16,,,87,123,19.933220
5/1/2014,Oyster Bay,1N 13-16,,,88,164,26.577627
5/1/2014,Oyster Bay,1N 13-16,,,89,164,26.577627
5/1/2014,Oyster Bay,1N 13-16,,,90,160,25.929392
5/1/2014,Oyster Bay,1N 13-16,,,91,195,31.601446
5/1/2014,Oyster Bay,1N 13-16,,,92,143,23.174394
5/1/2014,Oyster Bay,1N 13-16,,,93,173,28.036155
5/1/2014,Oyster Bay,1S 5-8,,,1,157,25.601113
5/1/2014,Oyster Bay,1S 5-8,,,2,150,24.459662
5/1/2014,Oyster Bay,1S 5-8,,,3,126,20.546116
5/1/2014,Oyster Bay,1S 5-8,,,4,154,25.111920
5/1/2014,Oyster Bay,1S 5-8,,,5,148,24.133533
5/1/2014,Oyster Bay,1S 5-8,,,6,135,22.013696
5/1/2014,Oyster Bay,1S 5-8,,,7,153,24.948855
5/1/2014,Oyster Bay,1S 5-8,,,8,131,21.361438
5/1/2014,Oyster Bay,1S 5-8,,,9,147,23.970469
5/1/2014,Oyster Bay,1S 5-8,,,10,165,26.905628
5/1/2014,Oyster Bay,1S 5-8,,,11,120,19.567730
5/1/2014,Oyster Bay,1S 5-8,,,12,136,22.176760
5/1/2014,Oyster Bay,1S 5-8,,,13,160,26.090306
5/1/2014,Oyster Bay,1S 5-8,,,14,130,21.198374
5/1/2014,Oyster Bay,1S 5-8,,,15,204,33.265140
5/1/2014,Oyster Bay,1S 5-8,,,16,180,29.351594
5/1/2014,Oyster Bay,1S 5-8,,,17,183,29.840788
5/1/2014,Oyster Bay,1S 5-8,,,18,150,24.459662
5/1/2014,Oyster Bay,1S 5-8,,,19,145,23.644340
5/1/2014,Oyster Bay,1S 5-8,,,20,137,22.339825
5/1/2014,Oyster Bay,1S 5-8,,,21,138,22.502889
5/1/2014,Oyster Bay,1S 5-8,,,22,147,23.970469
5/1/2014,Oyster Bay,1S 5-8,,,23,163,26.579499
5/1/2014,Oyster Bay,1S 5-8,,,24,129,21.035309
5/1/2014,Oyster Bay,1S 5-8,,,25,98,15.980312
5/1/2014,Oyster Bay,1S 5-8,,,26,155,25.274984
5/1/2014,Oyster Bay,1S 5-8,,,27,191,31.145303
5/1/2014,Oyster Bay,1S 5-8,,,28,157,25.601113
5/1/2014,Oyster Bay,1S 5-8,,,29,167,27.231757
5/1/2014,Oyster Bay,1S 5-8,,,30,167,27.231757
5/1/2014,Oyster Bay,1S 5-8,,,31,177,28.862401
5/1/2014,Oyster Bay,1S 5-8,,,32,181,29.514659
5/1/2014,Oyster Bay,1S 5-8,,,33,145,23.644340
5/1/2014,Oyster Bay,1S 5-8,,,34,180,29.351594
5/1/2014,Oyster Bay,1S 5-8,,,35,144,23.481275
5/1/2014,Oyster Bay,1S 5-8,,,36,127,20.709180
5/1/2014,Oyster Bay,1S 5-8,,,37,164,26.742564
5/1/2014,Oyster Bay,1S 5-8,,,38,169,27.557886
5/1/2014,Oyster Bay,1S 5-8,,,39,132,21.524502
5/1/2014,Oyster Bay,1S 5-8,,,40,135,22.013696
5/1/2014,Oyster Bay,1S 5-8,,,41,198,32.286754
5/1/2014,Oyster Bay,1S 5-8,,,42,180,29.351594
5/1/2014,Oyster Bay,1S 5-8,,,43,143,23.318211
5/1/2014,Oyster Bay,1S 5-8,,,44,172,28.047079
5/1/2014,Oyster Bay,1S 5-8,,,45,173,28.210143
5/1/2014,Oyster Bay,1S 5-8,,,46,127,20.709180
5/1/2014,Oyster Bay,1S 5-8,,,47,143,23.318211
5/1/2014,Oyster Bay,1S 5-8,,,48,91,14.838862
5/1/2014,Oyster Bay,1S 5-8,,,49,130,21.198374
5/1/2014,Oyster Bay,1S 5-8,,,50,137,22.339825
5/1/2014,Oyster Bay,1S 5-8,,,51,180,29.351594
5/1/2014,Oyster Bay,1S 5-8,,,52,201,32.775947
5/1/2014,Oyster Bay,1S 5-8,,,53,186,30.329981
5/1/2014,Oyster Bay,1S 5-8,,,54,134,21.850631
5/1/2014,Oyster Bay,1S 5-8,,,55,190,30.982238
5/1/2014,Oyster Bay,1S 5-8,,,56,172,28.047079
5/1/2014,Oyster Bay,1S 5-8,,,57,173,28.210143
5/1/2014,Oyster Bay,1S 5-8,,,58,173,28.210143
5/1/2014,Oyster Bay,1S 5-8,,,59,201,32.775947
5/1/2014,Oyster Bay,1S 5-8,,,60,99,16.143377
5/1/2014,Oyster Bay,1S 5-8,,,61,161,26.253370
5/1/2014,Oyster Bay,1S 5-8,,,62,181,29.514659
5/1/2014,Oyster Bay,1S 5-8,,,63,155,25.274984
5/1/2014,Oyster Bay,1S 5-8,,,64,136,22.176760
5/1/2014,Oyster Bay,1S 5-8,,,65,150,24.459662
5/1/2014,Oyster Bay,1S 5-8,,,66,188,30.656110
5/1/2014,Oyster Bay,1S 5-8,,,67,192,31.308367
5/1/2014,Oyster Bay,1S 5-8,,,68,187,30.493045
5/1/2014,Oyster Bay,1S 5-8,,,69,131,21.361438
5/1/2014,Oyster Bay,1S 5-8,,,70,175,28.536272
5/1/2014,Oyster Bay,1S 5-8,,,71,154,25.111920
5/1/2014,Oyster Bay,1S 5-8,,,72,161,26.253370
5/1/2014,Oyster Bay,1S 5-8,,,73,128,20.872245
5/1/2014,Oyster Bay,1S 5-8,,,74,157,25.601113
5/1/2014,Oyster Bay,1S 5-8,,,75,140,22.829018
5/1/2014,Oyster Bay,1S 5-8,,,76,140,22.829018
5/1/2014,Oyster Bay,1H 5-8,,,1,142,22.145722
5/1/2014,Oyster Bay,1H 5-8,,,2,117,18.246828
5/1/2014,Oyster Bay,1H 5-8,,,3,123,19.182562
5/1/2014,Oyster Bay,1H 5-8,,,4,143,22.301678
5/1/2014,Oyster Bay,1H 5-8,,,5,168,26.200573
5/1/2014,Oyster Bay,1H 5-8,,,6,111,17.311093
5/1/2014,Oyster Bay,1H 5-8,,,7,141,21.989767
5/1/2014,Oyster Bay,1H 5-8,,,8,110,17.155137
5/1/2014,Oyster Bay,1H 5-8,,,9,111,17.311093
5/1/2014,Oyster Bay,1H 5-8,,,10,123,19.182562
5/1/2014,Oyster Bay,1H 5-8,,,11,156,24.329104
5/1/2014,Oyster Bay,1H 5-8,,,12,134,20.898076
5/1/2014,Oyster Bay,1H 5-8,,,13,133,20.742120
5/1/2014,Oyster Bay,1H 5-8,,,14,136,21.209988
5/1/2014,Oyster Bay,1H 5-8,,,15,150,23.393369
5/1/2014,Oyster Bay,1H 5-8,,,16,172,26.824396
5/1/2014,Oyster Bay,1H 5-8,,,17,130,20.274253
5/1/2014,Oyster Bay,1H 5-8,,,18,166,25.888661
5/1/2014,Oyster Bay,1H 5-8,,,19,103,16.063447
5/1/2014,Oyster Bay,1H 5-8,,,20,170,26.512485
5/1/2014,Oyster Bay,1H 5-8,,,21,171,26.668440
5/1/2014,Oyster Bay,1H 5-8,,,22,134,20.898076
5/1/2014,Oyster Bay,1H 5-8,,,23,153,23.861236
5/1/2014,Oyster Bay,1H 5-8,,,24,116,18.090872
5/1/2014,Oyster Bay,1H 5-8,,,25,144,22.457634
5/1/2014,Oyster Bay,1H 5-8,,,26,159,24.796971
5/1/2014,Oyster Bay,1H 5-8,,,27,124,19.338518
5/1/2014,Oyster Bay,1H 5-8,,,28,136,21.209988
5/1/2014,Oyster Bay,1H 5-8,,,29,120,18.714695
5/1/2014,Oyster Bay,1H 5-8,,,30,124,19.338518
5/1/2014,Oyster Bay,1H 5-8,,,31,147,22.925501
5/1/2014,Oyster Bay,1H 5-8,,,32,171,26.668440
5/1/2014,Oyster Bay,1H 5-8,,,33,116,18.090872
5/1/2014,Oyster Bay,1H 5-8,,,34,151,23.549325
5/1/2014,Oyster Bay,1H 5-8,,,35,108,16.843226
5/1/2014,Oyster Bay,1H 5-8,,,36,117,18.246828
5/1/2014,Oyster Bay,1H 5-8,,,37,156,24.329104
5/1/2014,Oyster Bay,1H 5-8,,,38,167,26.044617
5/1/2014,Oyster Bay,1H 5-8,,,39,155,24.173148
5/1/2014,Oyster Bay,1H 5-8,,,40,165,25.732706
5/1/2014,Oyster Bay,1H 5-8,,,41,139,21.677855
5/1/2014,Oyster Bay,1H 5-8,,,42,184,28.695866
5/1/2014,Oyster Bay,1H 5-8,,,43,123,19.182562
5/1/2014,Oyster Bay,1H 5-8,,,44,194,30.255424
5/1/2014,Oyster Bay,1H 5-8,,,45,149,23.237413
5/1/2014,Oyster Bay,1H 5-8,,,46,141,21.989767
5/1/2014,Oyster Bay,1H 5-8,,,47,142,22.145722
5/1/2014,Oyster Bay,1H 5-8,,,48,143,22.301678
5/1/2014,Oyster Bay,1H 5-8,,,49,139,21.677855
5/1/2014,Oyster Bay,1H 5-8,,,50,152,23.705280
5/1/2014,Oyster Bay,1H 5-8,,,51,136,21.209988
5/1/2014,Oyster Bay,1H 5-8,,,52,111,17.311093
5/1/2014,Oyster Bay,1H 5-8,,,53,109,16.999181
5/1/2014,Oyster Bay,1H 5-8,,,54,144,22.457634
5/1/2014,Oyster Bay,1H 5-8,,,55,121,18.870651
5/1/2014,Oyster Bay,1H 5-8,,,56,145,22.613590
5/1/2014,Oyster Bay,1H 5-8,,,57,148,23.081457
5/1/2014,Oyster Bay,1H 5-8,,,58,124,19.338518
5/1/2014,Oyster Bay,1H 5-8,,,59,145,22.613590
5/1/2014,Oyster Bay,1H 5-8,,,60,117,18.246828
5/1/2014,Oyster Bay,1H 5-8,,,61,122,19.026607
5/1/2014,Oyster Bay,1H 5-8,,,62,192,29.943512
5/1/2014,Oyster Bay,1H 5-8,,,63,160,24.952927
5/1/2014,Oyster Bay,1H 5-8,,,64,167,26.044617
5/1/2014,Oyster Bay,1H 5-8,,,65,142,22.145722
5/1/2014,Oyster Bay,1H 5-8,,,66,131,20.430209
5/1/2014,Oyster Bay,1H 5-8,,,67,153,23.861236
5/1/2014,Oyster Bay,1H 5-8,,,68,148,23.081457
5/1/2014,Oyster Bay,1H 5-8,,,69,153,23.861236
5/1/2014,Oyster Bay,1H 5-8,,,70,105,16.375358
5/1/2014,Oyster Bay,1H 5-8,,,71,136,21.209988
5/1/2014,Oyster Bay,1H 5-8,,,72,132,20.586165
5/1/2014,Oyster Bay,1H 5-8,,,73,113,17.623005
5/1/2014,Oyster Bay,1H 5-8,,,74,177,27.604175
5/1/2014,Oyster Bay,1H 5-8,,,75,151,23.549325
5/1/2014,Oyster Bay,1H 5-8,,,76,131,20.430209
5/1/2014,Oyster Bay,1H 5-8,,,77,115,17.934916
5/1/2014,Oyster Bay,1H 5-8,,,78,172,26.824396
5/1/2014,Oyster Bay,1H 5-8,,,79,112,17.467049
5/1/2014,Oyster Bay,1H 5-8,,,80,127,19.806386
5/1/2014,Oyster Bay,1H 5-8,,,81,147,22.925501
5/1/2014,Oyster Bay,1H 5-8,,,82,191,29.787556
5/1/2014,Oyster Bay,1H 5-8,,,83,139,21.677855
5/1/2014,Oyster Bay,1H 5-8,,,84,117,18.246828
5/1/2014,Oyster Bay,1H 5-8,,,85,179,27.916087
5/1/2014,Oyster Bay,1H 5-8,,,86,147,22.925501
5/1/2014,Oyster Bay,1H 5-8,,,87,175,27.292264
5/1/2014,Oyster Bay,1H 5-8,,,88,158,24.641015
5/1/2014,Oyster Bay,1H 5-8,,,89,161,25.108883
5/1/2014,Oyster Bay,1H 5-8,,,90,121,18.870651
5/1/2014,Oyster Bay,1H 5-8,,,91,116,18.090872
5/1/2014,Oyster Bay,1H 5-8,,,92,159,24.796971
5/1/2014,Oyster Bay,1H 1-4,,,1,152,20.839151
5/1/2014,Oyster Bay,1H 1-4,,,2,165,22.621447
5/1/2014,Oyster Bay,1H 1-4,,,3,109,14.943865
5/1/2014,Oyster Bay,1H 1-4,,,4,110,15.080964
5/1/2014,Oyster Bay,1H 1-4,,,5,150,20.564951
5/1/2014,Oyster Bay,1H 1-4,,,6,203,27.831234
5/1/2014,Oyster Bay,1H 1-4,,,7,219,30.024829
5/1/2014,Oyster Bay,1H 1-4,,,8,190,26.048938
5/1/2014,Oyster Bay,1H 1-4,,,9,140,19.193955
5/1/2014,Oyster Bay,1H 1-4,,,10,171,23.444045
5/1/2014,Oyster Bay,1H 1-4,,,11,113,15.492263
5/1/2014,Oyster Bay,1H 1-4,,,12,161,22.073048
5/1/2014,Oyster Bay,1H 1-4,,,13,157,21.524649
5/1/2014,Oyster Bay,1H 1-4,,,14,231,31.670025
5/1/2014,Oyster Bay,1H 1-4,,,15,215,29.476430
5/1/2014,Oyster Bay,1H 1-4,,,16,121,16.589061
5/1/2014,Oyster Bay,1H 1-4,,,17,108,14.806765
5/1/2014,Oyster Bay,1H 1-4,,,18,165,22.621447
5/1/2014,Oyster Bay,1H 1-4,,,19,218,29.887729
5/1/2014,Oyster Bay,1H 1-4,,,20,140,19.193955
5/1/2014,Oyster Bay,1H 1-4,,,21,147,20.153652
5/1/2014,Oyster Bay,1H 1-4,,,22,164,22.484347
5/1/2014,Oyster Bay,1H 1-4,,,23,147,20.153652
5/1/2014,Oyster Bay,1H 1-4,,,24,200,27.419935
5/1/2014,Oyster Bay,1H 1-4,,,25,137,18.782656
5/1/2014,Oyster Bay,1H 1-4,,,26,161,22.073048
5/1/2014,Oyster Bay,1H 1-4,,,27,170,23.306945
5/1/2014,Oyster Bay,1H 1-4,,,28,165,22.621447
5/1/2014,Oyster Bay,1H 1-4,,,29,211,28.928032
5/1/2014,Oyster Bay,1H 1-4,,,30,151,20.702051
5/1/2014,Oyster Bay,1H 1-4,,,31,216,29.613530
5/1/2014,Oyster Bay,1H 1-4,,,32,156,21.387549
5/1/2014,Oyster Bay,1H 1-4,,,33,179,24.540842
5/1/2014,Oyster Bay,1H 1-4,,,34,189,25.911839
5/1/2014,Oyster Bay,1H 1-4,,,35,231,31.670025
5/1/2014,Oyster Bay,1H 1-4,,,36,151,20.702051
5/1/2014,Oyster Bay,1H 1-4,,,37,174,23.855344
5/1/2014,Oyster Bay,1H 1-4,,,38,172,23.581144
5/1/2014,Oyster Bay,1H 1-4,,,39,239,32.766823
5/1/2014,Oyster Bay,1H 1-4,,,40,189,25.911839
5/1/2014,Oyster Bay,1H 1-4,,,41,223,30.573228
5/1/2014,Oyster Bay,1H 1-4,,,42,152,20.839151
5/1/2014,Oyster Bay,1H 1-4,,,43,141,19.331054
5/1/2014,Oyster Bay,1H 1-4,,,44,151,20.702051
5/1/2014,Oyster Bay,1H 1-4,,,45,121,16.589061
5/1/2014,Oyster Bay,1H 1-4,,,46,130,17.822958
5/1/2014,Oyster Bay,1H 1-4,,,47,135,18.508456
5/1/2014,Oyster Bay,1H 1-4,,,48,173,23.718244
5/1/2014,Oyster Bay,1H 1-4,,,49,159,21.798849
5/1/2014,Oyster Bay,1H 1-4,,,50,161,22.073048
5/1/2014,Oyster Bay,1H 1-4,,,51,157,21.524649
5/1/2014,Oyster Bay,1H 1-4,,,52,162,22.210148
5/1/2014,Oyster Bay,1H 1-4,,,53,152,20.839151
5/1/2014,Oyster Bay,1H 1-4,,,54,190,26.048938
5/1/2014,Oyster Bay,1H 1-4,,,55,125,17.137460
5/1/2014,Oyster Bay,1H 1-4,,,56,147,20.153652
5/1/2014,Oyster Bay,1H 1-4,,,57,158,21.661749
5/1/2014,Oyster Bay,1H 1-4,,,58,172,23.581144
5/1/2014,Oyster Bay,1H 1-4,,,59,127,17.411659
5/1/2014,Oyster Bay,1H 1-4,,,60,192,26.323138
5/1/2014,Oyster Bay,1H 1-4,,,61,183,25.089241
5/1/2014,Oyster Bay,1H 1-4,,,62,156,21.387549
5/1/2014,Oyster Bay,1H 1-4,,,63,189,25.911839
5/1/2014,Oyster Bay,1H 1-4,,,64,170,23.306945
5/1/2014,Oyster Bay,1H 1-4,,,65,160,21.935948
5/1/2014,Oyster Bay,1H 1-4,,,66,198,27.145736
5/1/2014,Oyster Bay,1H 1-4,,,67,153,20.976250
5/1/2014,Oyster Bay,1H 1-4,,,68,201,27.557035
5/1/2014,Oyster Bay,1H 1-4,,,69,161,22.073048
5/1/2014,Oyster Bay,1H 1-4,,,70,146,20.016553
5/1/2014,Oyster Bay,1H 1-4,,,71,193,26.460237
5/1/2014,Oyster Bay,1H 1-4,,,72,183,25.089241
5/1/2014,Oyster Bay,1H 1-4,,,73,220,30.161929
5/1/2014,Oyster Bay,1H 1-4,,,74,176,24.129543
5/1/2014,Oyster Bay,1H 1-4,,,75,171,23.444045
5/1/2014,Oyster Bay,1H 1-4,,,76,178,24.403742
5/1/2014,Oyster Bay,1H 1-4,,,77,149,20.427852
5/1/2014,Oyster Bay,1H 1-4,,,78,188,25.774739
5/1/2014,Oyster Bay,1H 1-4,,,79,174,23.855344
5/1/2014,Oyster Bay,1H 1-4,,,80,183,25.089241
5/1/2014,Oyster Bay,1H 1-4,,,81,177,24.266643
5/1/2014,Oyster Bay,1H 1-4,,,82,175,23.992443
5/1/2014,Oyster Bay,1H 1-4,,,83,192,26.323138
5/1/2014,Oyster Bay,1H 1-4,,,84,158,21.661749
5/1/2014,Oyster Bay,1H 1-4,,,85,137,18.782656
5/1/2014,Oyster Bay,1H 1-4,,,86,181,24.815041
5/1/2014,Oyster Bay,1H 1-4,,,87,177,24.266643
5/1/2014,Oyster Bay,1S 13-16,,,1,127,20.254081
5/1/2014,Oyster Bay,1S 13-16,,,2,155,24.719548
5/1/2014,Oyster Bay,1S 13-16,,,3,149,23.762662
5/1/2014,Oyster Bay,1S 13-16,,,4,122,19.456676
5/1/2014,Oyster Bay,1S 13-16,,,5,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,6,123,19.616157
5/1/2014,Oyster Bay,1S 13-16,,,7,168,26.792800
5/1/2014,Oyster Bay,1S 13-16,,,8,115,18.340310
5/1/2014,Oyster Bay,1S 13-16,,,9,162,25.835915
5/1/2014,Oyster Bay,1S 13-16,,,10,149,23.762662
5/1/2014,Oyster Bay,1S 13-16,,,11,149,23.762662
5/1/2014,Oyster Bay,1S 13-16,,,12,112,17.861867
5/1/2014,Oyster Bay,1S 13-16,,,13,165,26.314357
5/1/2014,Oyster Bay,1S 13-16,,,14,203,32.374634
5/1/2014,Oyster Bay,1S 13-16,,,15,152,24.241105
5/1/2014,Oyster Bay,1S 13-16,,,16,138,22.008372
5/1/2014,Oyster Bay,1S 13-16,,,17,177,28.228129
5/1/2014,Oyster Bay,1S 13-16,,,18,164,26.154877
5/1/2014,Oyster Bay,1S 13-16,,,19,118,18.818753
5/1/2014,Oyster Bay,1S 13-16,,,20,215,34.288405
5/1/2014,Oyster Bay,1S 13-16,,,21,117,18.659272
5/1/2014,Oyster Bay,1S 13-16,,,22,161,25.676434
5/1/2014,Oyster Bay,1S 13-16,,,23,152,24.241105
5/1/2014,Oyster Bay,1S 13-16,,,24,168,26.792800
5/1/2014,Oyster Bay,1S 13-16,,,25,129,20.573043
5/1/2014,Oyster Bay,1S 13-16,,,26,166,26.473838
5/1/2014,Oyster Bay,1S 13-16,,,27,104,16.586019
5/1/2014,Oyster Bay,1S 13-16,,,28,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,29,183,29.185015
5/1/2014,Oyster Bay,1S 13-16,,,30,155,24.719548
5/1/2014,Oyster Bay,1S 13-16,,,31,141,22.486815
5/1/2014,Oyster Bay,1S 13-16,,,32,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,33,126,20.094600
5/1/2014,Oyster Bay,1S 13-16,,,34,76,12.120553
5/1/2014,Oyster Bay,1S 13-16,,,35,159,25.357472
5/1/2014,Oyster Bay,1S 13-16,,,36,129,20.573043
5/1/2014,Oyster Bay,1S 13-16,,,37,183,29.185015
5/1/2014,Oyster Bay,1S 13-16,,,38,164,26.154877
5/1/2014,Oyster Bay,1S 13-16,,,39,181,28.866053
5/1/2014,Oyster Bay,1S 13-16,,,40,95,15.150691
5/1/2014,Oyster Bay,1S 13-16,,,41,185,29.503977
5/1/2014,Oyster Bay,1S 13-16,,,42,175,27.909167
5/1/2014,Oyster Bay,1S 13-16,,,43,158,25.197991
5/1/2014,Oyster Bay,1S 13-16,,,44,137,21.848891
5/1/2014,Oyster Bay,1S 13-16,,,45,144,22.965257
5/1/2014,Oyster Bay,1S 13-16,,,46,113,18.021348
5/1/2014,Oyster Bay,1S 13-16,,,47,124,19.775638
5/1/2014,Oyster Bay,1S 13-16,,,48,188,29.982419
5/1/2014,Oyster Bay,1S 13-16,,,49,133,21.210967
5/1/2014,Oyster Bay,1S 13-16,,,50,184,29.344496
5/1/2014,Oyster Bay,1S 13-16,,,51,172,27.430724
5/1/2014,Oyster Bay,1S 13-16,,,52,169,26.952281
5/1/2014,Oyster Bay,1S 13-16,,,53,134,21.370448
5/1/2014,Oyster Bay,1S 13-16,,,54,130,20.732524
5/1/2014,Oyster Bay,1S 13-16,,,55,193,30.779824
5/1/2014,Oyster Bay,1S 13-16,,,56,150,23.922143
5/1/2014,Oyster Bay,1S 13-16,,,57,181,28.866053
5/1/2014,Oyster Bay,1S 13-16,,,58,141,22.486815
5/1/2014,Oyster Bay,1S 13-16,,,59,163,25.995396
5/1/2014,Oyster Bay,1S 13-16,,,60,185,29.503977
5/1/2014,Oyster Bay,1S 13-16,,,61,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,62,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,63,157,25.038510
5/1/2014,Oyster Bay,1S 13-16,,,64,191,30.460862
5/1/2014,Oyster Bay,1S 13-16,,,65,134,21.370448
5/1/2014,Oyster Bay,1S 13-16,,,66,135,21.529929
5/1/2014,Oyster Bay,1S 13-16,,,67,146,23.284219
5/1/2014,Oyster Bay,1S 13-16,,,68,134,21.370448
5/1/2014,Oyster Bay,1S 13-16,,,69,156,24.879029
5/1/2014,Oyster Bay,1S 13-16,,,70,173,27.590205
5/1/2014,Oyster Bay,1S 13-16,,,71,172,27.430724
5/1/2014,Oyster Bay,1S 13-16,,,72,156,24.879029
5/1/2014,Oyster Bay,1S 13-16,,,73,141,22.486815
5/1/2014,Oyster Bay,1S 13-16,,,74,149,23.762662
5/1/2014,Oyster Bay,1S 13-16,,,75,152,24.241105
5/1/2014,Oyster Bay,1S 13-16,,,76,130,20.732524
5/1/2014,Oyster Bay,1S 13-16,,,77,150,23.922143
5/1/2014,Oyster Bay,1S 13-16,,,78,169,26.952281
5/1/2014,Oyster Bay,1S 13-16,,,79,139,22.167853
5/1/2014,Oyster Bay,1S 13-16,,,80,156,24.879029
5/1/2014,Oyster Bay,1S 13-16,,,81,133,21.210967
5/1/2014,Oyster Bay,1S 13-16,,,82,179,28.547091
5/1/2014,Oyster Bay,1S 13-16,,,83,154,24.560067
5/1/2014,Oyster Bay,1S 13-16,,,84,163,25.995396
5/1/2014,Oyster Bay,1S 13-16,,,85,173,27.590205
5/1/2014,Oyster Bay,1S 13-16,,,86,118,18.818753
5/1/2014,Oyster Bay,1S 13-16,,,87,171,27.271243
5/1/2014,Oyster Bay,1S 13-16,,,88,122,19.456676
5/1/2014,Oyster Bay,1S 13-16,,,89,195,31.098786
5/1/2014,Oyster Bay,1H 9-12,,,1,114,16.647758
5/1/2014,Oyster Bay,1H 9-12,,,2,90,13.142967
5/1/2014,Oyster Bay,1H 9-12,,,3,157,22.927175
5/1/2014,Oyster Bay,1H 9-12,,,4,111,16.209659
5/1/2014,Oyster Bay,1H 9-12,,,5,113,16.501725
5/1/2014,Oyster Bay,1H 9-12,,,6,119,17.377923
5/1/2014,Oyster Bay,1H 9-12,,,7,101,14.749329
5/1/2014,Oyster Bay,1H 9-12,,,8,120,17.523956
5/1/2014,Oyster Bay,1H 9-12,,,9,154,22.489076
5/1/2014,Oyster Bay,1H 9-12,,,10,135,19.714450
5/1/2014,Oyster Bay,1H 9-12,,,11,136,19.860483
5/1/2014,Oyster Bay,1H 9-12,,,12,127,18.546186
5/1/2014,Oyster Bay,1H 9-12,,,13,120,17.523956
5/1/2014,Oyster Bay,1H 9-12,,,14,136,19.860483
5/1/2014,Oyster Bay,1H 9-12,,,15,172,25.117670
5/1/2014,Oyster Bay,1H 9-12,,,16,136,19.860483
5/1/2014,Oyster Bay,1H 9-12,,,17,116,16.939824
5/1/2014,Oyster Bay,1H 9-12,,,18,177,25.847834
5/1/2014,Oyster Bay,1H 9-12,,,19,175,25.555768
5/1/2014,Oyster Bay,1H 9-12,,,20,169,24.679571
5/1/2014,Oyster Bay,1H 9-12,,,21,148,21.612878
5/1/2014,Oyster Bay,1H 9-12,,,22,146,21.320813
5/1/2014,Oyster Bay,1H 9-12,,,23,135,19.714450
5/1/2014,Oyster Bay,1H 9-12,,,24,202,29.498658
5/1/2014,Oyster Bay,1H 9-12,,,25,129,18.838252
5/1/2014,Oyster Bay,1H 9-12,,,26,158,23.073208
5/1/2014,Oyster Bay,1H 9-12,,,27,133,19.422384
5/1/2014,Oyster Bay,1H 9-12,,,28,150,21.904944
5/1/2014,Oyster Bay,1H 9-12,,,29,118,17.231890
5/1/2014,Oyster Bay,1H 9-12,,,30,108,15.771560
5/1/2014,Oyster Bay,1H 9-12,,,31,180,26.285933
5/1/2014,Oyster Bay,1H 9-12,,,32,219,31.981219
5/1/2014,Oyster Bay,1H 9-12,,,33,131,19.130318
5/1/2014,Oyster Bay,1H 9-12,,,34,145,21.174780
5/1/2014,Oyster Bay,1H 9-12,,,35,177,25.847834
5/1/2014,Oyster Bay,1H 9-12,,,36,166,24.241472
5/1/2014,Oyster Bay,1H 9-12,,,37,136,19.860483
5/1/2014,Oyster Bay,1H 9-12,,,38,158,23.073208
5/1/2014,Oyster Bay,1H 9-12,,,39,175,25.555768
5/1/2014,Oyster Bay,1H 9-12,,,40,128,18.692219
5/1/2014,Oyster Bay,1H 9-12,,,41,99,14.457263
5/1/2014,Oyster Bay,1H 9-12,,,42,93,13.581066
5/1/2014,Oyster Bay,1H 9-12,,,43,147,21.466846
5/1/2014,Oyster Bay,1H 9-12,,,44,118,17.231890
5/1/2014,Oyster Bay,1H 9-12,,,45,199,29.060560
5/1/2014,Oyster Bay,1H 9-12,,,46,157,22.927175
5/1/2014,Oyster Bay,1H 9-12,,,47,154,22.489076
5/1/2014,Oyster Bay,1H 9-12,,,48,176,25.701801
5/1/2014,Oyster Bay,1H 9-12,,,49,136,19.860483
5/1/2014,Oyster Bay,1H 9-12,,,50,111,16.209659
5/1/2014,Oyster Bay,1H 9-12,,,51,107,15.625527
5/1/2014,Oyster Bay,1H 9-12,,,52,152,22.197010
5/1/2014,Oyster Bay,1H 9-12,,,53,139,20.298582
5/1/2014,Oyster Bay,1H 9-12,,,54,116,16.939824
5/1/2014,Oyster Bay,1H 9-12,,,55,154,22.489076
5/1/2014,Oyster Bay,1H 9-12,,,56,133,19.422384
5/1/2014,Oyster Bay,1H 9-12,,,57,102,14.895362
5/1/2014,Oyster Bay,1H 9-12,,,58,177,25.847834
5/1/2014,Oyster Bay,1H 9-12,,,59,127,18.546186
